name_norm,latitude,longitude,country,is_city,is_main_station,is_airport
El Salobral,38.8673947,-1.9224343,Espagne,VRAI,FAUX,FAUX
El Saucejo,37.07237,-5.09818,Espagne,VRAI,FAUX,FAUX
El Sotillo,39.15728,-4.01786,Espagne,VRAI,FAUX,FAUX
El Temple,41.97522,-0.75123,Espagne,VRAI,FAUX,FAUX
El Toboso,39.518398,-2.99825,Espagne,VRAI,FAUX,FAUX
El Torbiscal,37.084167,-5.856944,Espagne,VRAI,FAUX,FAUX
El Torno,39.2556174,-4.2572986,Espagne,VRAI,FAUX,FAUX
El Trincheto,39.214319,-4.1724107,Espagne,VRAI,FAUX,FAUX
El Turro,37.13358,-3.9411,Espagne,VRAI,FAUX,FAUX
El Vellon,40.767054,-3.582015,Espagne,VRAI,FAUX,FAUX
El Verger,38.8453805,0.0104926,Espagne,VRAI,FAUX,FAUX
El Xinorlet,38.4166394,-0.961758,Espagne,VRAI,FAUX,FAUX
Embid,40.9725306,-1.7113107,Espagne,VRAI,FAUX,FAUX
Encinasola,38.1381825,-6.8712888,Espagne,VRAI,FAUX,FAUX
Encinas Reales,37.27419,-4.48828,Espagne,VRAI,FAUX,FAUX
Encinedo,42.27049,-6.59368,Espagne,VRAI,FAUX,FAUX
Ermita Nueva,37.404629,-3.8711,Espagne,VRAI,FAUX,FAUX
Ermua,43.18333,-2.5,Espagne,VRAI,FAUX,FAUX
Escalo,42.55104,1.15468,Espagne,VRAI,FAUX,FAUX
Escalona del Alberche,40.1728631,-4.4066478,Espagne,VRAI,FAUX,FAUX
Esco,42.61858,-1.05718,Espagne,VRAI,FAUX,FAUX
Escucha,40.7928063,-0.811547000000019,Espagne,VRAI,FAUX,FAUX
Escurial,39.1684378,-5.8841948,Espagne,VRAI,FAUX,FAUX
Esgos,42.3232708,-7.6976016,Espagne,VRAI,FAUX,FAUX
Esparragosa de la Serena,38.651,-5.60657,Espagne,VRAI,FAUX,FAUX
Espiel,38.191405,-5.019639,Espagne,VRAI,FAUX,FAUX
Espinal,42.9787204,-1.367257,Espagne,VRAI,FAUX,FAUX
Espinosa,42.8722222,-3.8625,Espagne,VRAI,FAUX,FAUX
Espinoso del Rey,39.6581161,-4.7802273,Espagne,VRAI,FAUX,FAUX
Esplegares,40.8573839,-2.3702563,Espagne,VRAI,FAUX,FAUX
Estacion de Chinchilla,38.9059533,-1.6925069,Espagne,VRAI,FAUX,FAUX
Estadilla,42.046758,0.25314,Espagne,VRAI,FAUX,FAUX
Estella,42.6720856,-2.0324524,Espagne,VRAI,FAUX,FAUX
Estiche,41.835615,0.079155,Espagne,VRAI,FAUX,FAUX
Etxalar,43.233817,-1.63782190000006,Espagne,VRAI,FAUX,FAUX
Fabrica de Cemento,36.7133874,-4.3252658,Espagne,VRAI,FAUX,FAUX
Facinas,36.14411,-5.70018,Espagne,VRAI,FAUX,FAUX
Fafian,42.65455,-7.9137,Espagne,VRAI,FAUX,FAUX
Falces,42.38966,-1.79321,Espagne,VRAI,FAUX,FAUX
Faramontaos,42.0078473,-7.6581478,Espagne,VRAI,FAUX,FAUX
Farga de Moles,42.43144,1.46652,Espagne,VRAI,FAUX,FAUX
Feces de Abaixo,41.8133,-7.42313,Espagne,VRAI,FAUX,FAUX
Felechosa,43.1039,-5.50831,Espagne,VRAI,FAUX,FAUX
Feria,38.5125088,-6.5636594,Espagne,VRAI,FAUX,FAUX
Fernan Caballero,39.1233286,-3.9018185,Espagne,VRAI,FAUX,FAUX
Fernan-Nunez,37.668378,-4.718439,Espagne,VRAI,FAUX,FAUX
Ferreras,42.63968,-5.95036,Espagne,VRAI,FAUX,FAUX
Fiestras,42.0004666,-7.6940636,Espagne,VRAI,FAUX,FAUX
Fines,37.36074,-2.2581,Espagne,VRAI,FAUX,FAUX
Flariz,41.9284899,-7.55837,Espagne,VRAI,FAUX,FAUX
Fompedraza,41.53468,-4.1468,Espagne,VRAI,FAUX,FAUX
Fontanosas,38.7643083,-4.5456634,Espagne,VRAI,FAUX,FAUX
Font-rubi,41.4305653,1.5882855,Espagne,VRAI,FAUX,FAUX
Fonz,42.00467,0.23788,Espagne,VRAI,FAUX,FAUX
Foradada,41.8768861,1.0129973,Espagne,VRAI,FAUX,FAUX
Forcarei,42.6003223,-8.3384902,Espagne,VRAI,FAUX,FAUX
Formentera del Segura,38.086552,-0.74461,Espagne,VRAI,FAUX,FAUX
Fortuna,38.1814,-1.1259,Espagne,VRAI,FAUX,FAUX
Fraga,41.52294,0.34894,Espagne,VRAI,FAUX,FAUX
Frailes,37.48617,-3.83743,Espagne,VRAI,FAUX,FAUX
Freila,37.5299,-2.90828,Espagne,VRAI,FAUX,FAUX
Fresneda,42.3148134,-3.1359362,Espagne,VRAI,FAUX,FAUX
Fresno de la Fuente,41.39243,-3.64491,Espagne,VRAI,FAUX,FAUX
Fresno de la Vega,42.34545,-5.53587,Espagne,VRAI,FAUX,FAUX
Friol,43.0319965,-7.795721,Espagne,VRAI,FAUX,FAUX
Fuencaliente,38.4048879,-4.3038709,Espagne,VRAI,FAUX,FAUX
Fuenlabrada de los Montes,39.1312762,-4.9356007,Espagne,VRAI,FAUX,FAUX
Fuenllana,38.7557674,-2.9588101,Espagne,VRAI,FAUX,FAUX
Fuensanta (Granada),37.1803984,-3.9025909,Espagne,VRAI,FAUX,FAUX
Fuente-Alamo,38.6927241,-1.4325968,Espagne,VRAI,FAUX,FAUX
Fuentealbilla,39.2673268,-1.55104,Espagne,VRAI,FAUX,FAUX
Fuente de Cantos,38.25,-6.3,Espagne,VRAI,FAUX,FAUX
Fuente del Maestre,38.5267275,-6.4490114,Espagne,VRAI,FAUX,FAUX
Fuente de Pedro Naharro,39.9230123,-3.0113166,Espagne,VRAI,FAUX,FAUX
Fuente el Fresno,39.227199,-3.7752572,Espagne,VRAI,FAUX,FAUX
Fuente-Higuera,38.4958163,-2.2444666,Espagne,VRAI,FAUX,FAUX
Fuentelespino de Haro,39.6889498,-2.6691945,Espagne,VRAI,FAUX,FAUX
Fuentelespino de Moya,39.91927,-1.4703599,Espagne,VRAI,FAUX,FAUX
Fuente Obejuna,38.26667,-5.41667,Espagne,VRAI,FAUX,FAUX
Fuentes de la Alcarria,40.7521475,-2.9466294,Espagne,VRAI,FAUX,FAUX
Gabaldon,39.6267996,-1.9405812,Espagne,VRAI,FAUX,FAUX
Gabasa,42.006741,0.41534,Espagne,VRAI,FAUX,FAUX
Galera,37.74262,-2.55175,Espagne,VRAI,FAUX,FAUX
Galisteo,39.9754414,-6.2674687,Espagne,VRAI,FAUX,FAUX
Gallegos de Hornija,41.6098,-5.09768,Espagne,VRAI,FAUX,FAUX
Gamonal,39.9620246,-4.9575388,Espagne,VRAI,FAUX,FAUX
Gandesa,41.05375,0.4385,Espagne,VRAI,FAUX,FAUX
Garaballa,39.8158289,-1.3772462,Espagne,VRAI,FAUX,FAUX
Garcillan,40.9859485,-4.2634375,Espagne,VRAI,FAUX,FAUX
Garciotum,40.0989922,-4.6469723,Espagne,VRAI,FAUX,FAUX
Gargaligas,39.0527721,-5.6523679,Espagne,VRAI,FAUX,FAUX
Gargallo,40.8349859,-0.582831700000042,Espagne,VRAI,FAUX,FAUX
Gargoles de Abajo,40.7323365,-2.6257505,Espagne,VRAI,FAUX,FAUX
Gargoles de Arriba,40.7498634,-2.6344361,Espagne,VRAI,FAUX,FAUX
Garrucha,37.18141,-1.82252,Espagne,VRAI,FAUX,FAUX
Garvin,39.71978,-5.34567,Espagne,VRAI,FAUX,FAUX
Gavilanes,40.27791,-4.85321,Espagne,VRAI,FAUX,FAUX
Genalguacil,36.545667,-5.23547719999999,Espagne,VRAI,FAUX,FAUX
Genave,38.42776,-2.733822,Espagne,VRAI,FAUX,FAUX
Geria,41.57868,-4.87663,Espagne,VRAI,FAUX,FAUX
Gerri,42.32369,1.06727,Espagne,VRAI,FAUX,FAUX
Golosalvo,39.2393498,-1.6357282,Espagne,VRAI,FAUX,FAUX
Gorriti,43.049672,-1.95536630000004,Espagne,VRAI,FAUX,FAUX
Gosol,42.23697,1.6601,Espagne,VRAI,FAUX,FAUX
Gradefes,42.623871,-5.22729,Espagne,VRAI,FAUX,FAUX
Graja de Campalbo,39.8983552,-1.2710901,Espagne,VRAI,FAUX,FAUX
Graja de Iniesta,39.5169542,-1.6689679,Espagne,VRAI,FAUX,FAUX
Granatula De Calatrava,38.796581,-3.74176,Espagne,VRAI,FAUX,FAUX
Grandas de Salime,43.2184249,-6.87579690000007,Espagne,VRAI,FAUX,FAUX
Granja,38.312865,-5.593538,Espagne,VRAI,FAUX,FAUX
Granja de Moreruela,41.8100169,-5.7391973,Espagne,VRAI,FAUX,FAUX
Grixoa,42.214275,-7.1620043,Espagne,VRAI,FAUX,FAUX
Guadahortuna,37.55711,-3.39859,Espagne,VRAI,FAUX,FAUX
Guadalmesi,36.043152,-5.52071,Espagne,VRAI,FAUX,FAUX
Guadalupe,39.4521782,-5.330019,Espagne,VRAI,FAUX,FAUX
Guadamur,39.81104,-4.14756,Espagne,VRAI,FAUX,FAUX
Guajar Alto,36.85434,-3.625,Espagne,VRAI,FAUX,FAUX
Guajar-Faraguit,36.8416667,-3.5838889,Espagne,VRAI,FAUX,FAUX
Guajar Fondon,36.83535,-3.57908,Espagne,VRAI,FAUX,FAUX
Guardamar,38.0851461,-0.6512823,Espagne,VRAI,FAUX,FAUX
Guardiola de Bergueda,42.2349,1.87716,Espagne,VRAI,FAUX,FAUX
Guardiola de Font-Rubi,41.41353,1.65079,Espagne,VRAI,FAUX,FAUX
Guarroman,38.1837566,-3.6864121,Espagne,VRAI,FAUX,FAUX
Guazamara,37.35,-1.78333,Espagne,VRAI,FAUX,FAUX
Guijo de Coria,40.0999882,-6.4643303,Espagne,VRAI,FAUX,FAUX
Guijuelo,40.55757,-5.67067,Espagne,VRAI,FAUX,FAUX
Guingueta,42.59433,1.13307,Espagne,VRAI,FAUX,FAUX
Guissona,41.7812212,1.2848302,Espagne,VRAI,FAUX,FAUX
Gumiel de Hizan,41.77303,-3.68755,Espagne,VRAI,FAUX,FAUX
Gumiel del Mercado,41.7554995,-3.80245339999999,Espagne,VRAI,FAUX,FAUX
Guntin,42.8860759,-7.7005718,Espagne,VRAI,FAUX,FAUX
Gurrea De Gallego,42.047748,-0.776465,Espagne,VRAI,FAUX,FAUX
Hacinas,41.985143,-3.287093,Espagne,VRAI,FAUX,FAUX
Haza,41.62122,-3.83029,Espagne,VRAI,FAUX,FAUX
Helechosa de los Montes,39.311321,-4.9092573,Espagne,VRAI,FAUX,FAUX
Henarejos,39.8655547,-1.4861285,Espagne,VRAI,FAUX,FAUX
Herencia,39.3682936,-3.356525,Espagne,VRAI,FAUX,FAUX
Hermedes de Cerrato,41.8201793,-4.1760074,Espagne,VRAI,FAUX,FAUX
Hernansancho,40.865499,-4.7449,Espagne,VRAI,FAUX,FAUX
Hernan-Valle,37.37358,-3.06384,Espagne,VRAI,FAUX,FAUX
Herramelluri,42.5033423,-3.0194477,Espagne,VRAI,FAUX,FAUX
Herrera del Duque,39.1689385,-5.0513889,Espagne,VRAI,FAUX,FAUX
Herreria,40.8884205,-1.9606346,Espagne,VRAI,FAUX,FAUX
Herreruela,39.4614408,-6.9064916,Espagne,VRAI,FAUX,FAUX
Higuera,37.837897,-6.447126,Espagne,VRAI,FAUX,FAUX
Higuera de la Serena,38.64616,-5.74129,Espagne,VRAI,FAUX,FAUX
Higuera de Llerena,38.3767456,-5.9995876,Espagne,VRAI,FAUX,FAUX
Higuera de Vargas,38.4443469,-6.9732612,Espagne,VRAI,FAUX,FAUX
Higueruela,38.962551,-1.4431795,Espagne,VRAI,FAUX,FAUX
Hinestrosa,42.2740129,-4.1597401,Espagne,VRAI,FAUX,FAUX
Hinojares,37.71586,-2.99769,Espagne,VRAI,FAUX,FAUX
Hinojos,37.29173,-6.37872,Espagne,VRAI,FAUX,FAUX
Hinojosa de San Vicente,40.1049062,-4.720548,Espagne,VRAI,FAUX,FAUX
Hiriberri,42.9460581,-1.23015970000006,Espagne,VRAI,FAUX,FAUX
Honrubia,39.6098179,-2.281967,Espagne,VRAI,FAUX,FAUX
Honrubia de la Cuesta,41.5101853,-3.7044858,Espagne,VRAI,FAUX,FAUX
Hontanares,40.1426053,-4.9812016,Espagne,VRAI,FAUX,FAUX
Hontecillas,39.69052,-2.18727,Espagne,VRAI,FAUX,FAUX
Horcadas,42.941891,-5.04492,Espagne,VRAI,FAUX,FAUX
Horcajada de la Torre,40.039581,-2.56855,Espagne,VRAI,FAUX,FAUX
Horcajo de los Montes,39.3278354,-4.6489096,Espagne,VRAI,FAUX,FAUX
Horcajo de Santiago,39.8437122,-2.9988098,Espagne,VRAI,FAUX,FAUX
Hormigos,40.0971814,-4.4488338,Espagne,VRAI,FAUX,FAUX
Hornachos,38.5522584,-6.0692432,Espagne,VRAI,FAUX,FAUX
Hornillos de Cerrato,41.9854,-4.27196,Espagne,VRAI,FAUX,FAUX
Horta de Sant Joan,40.9538408,0.315440999999964,Espagne,VRAI,FAUX,FAUX
Hortichuelas,36.8744444,-2.0286111,Espagne,VRAI,FAUX,FAUX
Hospital,42.70497,-7.10053,Espagne,VRAI,FAUX,FAUX
Hostal De Ispies,42.435902,-0.39882,Espagne,VRAI,FAUX,FAUX
Hoya-Gonzalo,38.9210972,-1.5817945,Espagne,VRAI,FAUX,FAUX
Hoyos,40.1720606,-6.72063460000004,Espagne,VRAI,FAUX,FAUX
Huelma,37.64784,-3.45985,Espagne,VRAI,FAUX,FAUX
Huercal Overa,37.38333,-1.95,Espagne,VRAI,FAUX,FAUX
Huergas,42.9561436,-6.093407,Espagne,VRAI,FAUX,FAUX
Huerguina,40.0403868,-1.6087757,Espagne,VRAI,FAUX,FAUX
Huerta,39.861309,-3.61568,Espagne,VRAI,FAUX,FAUX
Huerta de Valdecarabanos,39.862893,-3.6122825,Espagne,VRAI,FAUX,FAUX
Huerta de Vero,42.114208,0.01601,Espagne,VRAI,FAUX,FAUX
Huertahernando,40.8242978,-2.2870487,Espagne,VRAI,FAUX,FAUX
Huerto,41.93128,-0.16684,Espagne,VRAI,FAUX,FAUX
Huescar,37.8071096,-2.5430411,Espagne,VRAI,FAUX,FAUX
Huetor - Santillan,37.2228363,-3.5150142,Espagne,VRAI,FAUX,FAUX
Huetor Tajar,37.1972428,-4.0481376,Espagne,VRAI,FAUX,FAUX
Ibi,38.618783,-0.574164,Espagne,VRAI,FAUX,FAUX
Idocin,42.68882,-1.47291,Espagne,VRAI,FAUX,FAUX
Igantzi,43.2256432,-1.70097829999997,Espagne,VRAI,FAUX,FAUX
Iguena,42.7279655,-6.2767657,Espagne,VRAI,FAUX,FAUX
Imon,41.1611388,-2.7336126,Espagne,VRAI,FAUX,FAUX
Incinillas,42.893108,-3.59314,Espagne,VRAI,FAUX,FAUX
Iniesta,39.4406124,-1.7432118,Espagne,VRAI,FAUX,FAUX
Instincion,36.99252,-2.658737,Espagne,VRAI,FAUX,FAUX
Isaba,42.8606803,-0.9241534,Espagne,VRAI,FAUX,FAUX
Islantilla,37.2064973,-7.2261857,Espagne,VRAI,FAUX,FAUX
Ituero y Lama,40.8004422,-4.378957,Espagne,VRAI,FAUX,FAUX
Iurreta,43.1769783,-2.633813,Espagne,VRAI,FAUX,FAUX
Izagre,42.2241,-5.25727,Espagne,VRAI,FAUX,FAUX
Izbor,36.895,-3.5266667,Espagne,VRAI,FAUX,FAUX
Iznajar,37.2571916,-4.3070793,Espagne,VRAI,FAUX,FAUX
Izurtza,43.1472839,-2.6443644,Espagne,VRAI,FAUX,FAUX
Janovas,42.465172,-1.1e-4,Espagne,VRAI,FAUX,FAUX
Jarafuel,39.1399502,-1.0741175,Espagne,VRAI,FAUX,FAUX
Jaraicejo,39.703995,-5.841865,Espagne,VRAI,FAUX,FAUX
Jaraiz de la Vera,40.054485,-5.757885,Espagne,VRAI,FAUX,FAUX
Jarandilla de la Vera,40.13107,-5.66295,Espagne,VRAI,FAUX,FAUX
Javita,43.2573127,-6.4719479,Espagne,VRAI,FAUX,FAUX
Jedula,36.723889,-5.93000000000006,Espagne,VRAI,FAUX,FAUX
Jerez del Marquesado,37.1843404,-3.1591421,Espagne,VRAI,FAUX,FAUX
Jerez de los Caballeros,38.31667,-6.76667,Espagne,VRAI,FAUX,FAUX
Jodar,37.840679,-3.350359,Espagne,VRAI,FAUX,FAUX
Jorba,41.6009267,1.5463583,Espagne,VRAI,FAUX,FAUX
Jubrique,36.5647361,-5.21524969999996,Espagne,VRAI,FAUX,FAUX
Jumilla,38.47917,-1.325,Espagne,VRAI,FAUX,FAUX
La Adrada,40.3015037,-4.6361166,Espagne,VRAI,FAUX,FAUX
La Aguilera,41.732,-3.77,Espagne,VRAI,FAUX,FAUX
La Alamedilla,40.462225,-6.811675,Espagne,VRAI,FAUX,FAUX
La Alberca de Zancara,39.5146303,-2.4968683,Espagne,VRAI,FAUX,FAUX
La Albuera,38.71779,-6.82326,Espagne,VRAI,FAUX,FAUX
La Almarcha,39.6873536,-2.3809105,Espagne,VRAI,FAUX,FAUX
La Antilla,37.20709,-7.20909,Espagne,VRAI,FAUX,FAUX
La Atalaya,37.1981812,-4.4537485,Espagne,VRAI,FAUX,FAUX
La Aulaga,37.6849415,-6.3999164,Espagne,VRAI,FAUX,FAUX
La Bisbal,41.962059000000004,3.03869,Espagne,VRAI,FAUX,FAUX
La Cabrera,40.86386,-3.61265,Espagne,VRAI,FAUX,FAUX
La Canada de Verich,40.8661241,-0.0995038999999451,Espagne,VRAI,FAUX,FAUX
La Carlota,37.67359,-4.93122,Espagne,VRAI,FAUX,FAUX
La Carolina,38.276115,-3.614103,Espagne,VRAI,FAUX,FAUX
La Cerca,42.97248,-3.427,Espagne,VRAI,FAUX,FAUX
La Cerollera,40.8396009,-0.0557019999999966,Espagne,VRAI,FAUX,FAUX
La Codosera,39.2075633,-7.1722917,Espagne,VRAI,FAUX,FAUX
La Coma,42.1760517,1.5907105,Espagne,VRAI,FAUX,FAUX
Lacort,42.47377,-0.03072,Espagne,VRAI,FAUX,FAUX
La Cumbre,39.444371,-5.995785,Espagne,VRAI,FAUX,FAUX
La Dehesa,37.7138062,-6.582009,Espagne,VRAI,FAUX,FAUX
La Estrella,39.68959,-5.09346,Espagne,VRAI,FAUX,FAUX
La Fatarella,41.1621105,0.473679800000014,Espagne,VRAI,FAUX,FAUX
La Felipa,39.0405313,-1.7015432,Espagne,VRAI,FAUX,FAUX
La Font de la Figuera,38.8057318,-0.8765083,Espagne,VRAI,FAUX,FAUX
La Fresneda,40.9277346,0.0752607,Espagne,VRAI,FAUX,FAUX
La Fuencaliente,39.1858442,-4.0257032,Espagne,VRAI,FAUX,FAUX
La Gandara,43.1952123,-3.5664023,Espagne,VRAI,FAUX,FAUX
Lagartera,39.985686,-5.23491,Espagne,VRAI,FAUX,FAUX
Lagata,41.2397675,-0.805002699999932,Espagne,VRAI,FAUX,FAUX
La Ginebrosa,40.8705128,-0.134581300000036,Espagne,VRAI,FAUX,FAUX
La Granada,41.37535,1.72059,Espagne,VRAI,FAUX,FAUX
La Guarda,38.7971332,-5.7055862,Espagne,VRAI,FAUX,FAUX
Laguna Dalga,42.3321095,-5.7523644,Espagne,VRAI,FAUX,FAUX
La Horra,41.7415221,-3.8744391,Espagne,VRAI,FAUX,FAUX
La Joya,36.9326464,-4.6234642,Espagne,VRAI,FAUX,FAUX
La Lama,42.3982488,-8.4415433,Espagne,VRAI,FAUX,FAUX
La Lapa,38.4531543,-6.5193087,Espagne,VRAI,FAUX,FAUX
La Luisiana,37.528364,-5.250671,Espagne,VRAI,FAUX,FAUX
La Magdalena,42.7845657,-5.7977653,Espagne,VRAI,FAUX,FAUX
La Manga del Mar Menor,37.6412864143144,-0.716514587402344,Espagne,VRAI,FAUX,FAUX
La Marina,38.145951,-0.6455077,Espagne,VRAI,FAUX,FAUX
La Mata de los Olmos,40.86592,-0.52116,Espagne,VRAI,FAUX,FAUX
La Morera,38.5460697,-6.6524535,Espagne,VRAI,FAUX,FAUX
La Nava de Ricomalillo,39.65142,-4.9902022,Espagne,VRAI,FAUX,FAUX
La Nava de Santiago,39.0628542,-6.5049764,Espagne,VRAI,FAUX,FAUX
Landete,39.9077196,-1.367422,Espagne,VRAI,FAUX,FAUX
Langa de Duero,41.6097124,-3.4036256,Espagne,VRAI,FAUX,FAUX
Lanjaron,36.918382,-3.47993,Espagne,VRAI,FAUX,FAUX
Lanzahita,40.2039747,-4.9367722,Espagne,VRAI,FAUX,FAUX
La Parra,38.5212,-6.6226,Espagne,VRAI,FAUX,FAUX
la Pasarela,39.4748,-4.40097,Espagne,VRAI,FAUX,FAUX
La Pena,41.173242,-6.519469,Espagne,VRAI,FAUX,FAUX
La Pesquera,39.5726263,-1.58505990000003,Espagne,VRAI,FAUX,FAUX
La Plana de Mont-Ros,42.381822,0.964543999999933,Espagne,VRAI,FAUX,FAUX
La Portera,39.402798,-1.1030515,Espagne,VRAI,FAUX,FAUX
La Puebla de Almoradiel,39.5971578,-3.1202628,Espagne,VRAI,FAUX,FAUX
La Puebla de Cazalla,37.22155,-5.31153,Espagne,VRAI,FAUX,FAUX
La Puebla de Montalban,39.8701877,-4.3571896,Espagne,VRAI,FAUX,FAUX
La Puerta de Segura,38.35293,-2.73956,Espagne,VRAI,FAUX,FAUX
La Rapita,41.310338,1.649309,Espagne,VRAI,FAUX,FAUX
La Redonda,40.909654,-6.751305,Espagne,VRAI,FAUX,FAUX
La Redondela,37.22248,-7.2694,Espagne,VRAI,FAUX,FAUX
La Riera,43.15982,-6.26182,Espagne,VRAI,FAUX,FAUX
Lario,43.03987,-5.09348,Espagne,VRAI,FAUX,FAUX
Laroa,42.0048831,-7.698711,Espagne,VRAI,FAUX,FAUX
la Romera,36.98407,-5.51035,Espagne,VRAI,FAUX,FAUX
Larraga,42.5569085,-1.8501234,Espagne,VRAI,FAUX,FAUX
La Rua,42.145525,1.1564306,Espagne,VRAI,FAUX,FAUX
Las Casas,39.033772,-3.98776,Espagne,VRAI,FAUX,FAUX
Lascellas-Ponzano,42.077419,-0.08256,Espagne,VRAI,FAUX,FAUX
Las Cuatro Higueras,37.2805119,-1.8098544,Espagne,VRAI,FAUX,FAUX
Las Herencias,39.8687275,-4.9214629,Espagne,VRAI,FAUX,FAUX
Las Hunfrias,39.5912743,-4.8777434,Espagne,VRAI,FAUX,FAUX
Las Labores,39.2741004,-3.5193001,Espagne,VRAI,FAUX,FAUX
Las Mesas,39.3877846,-2.7642851,Espagne,VRAI,FAUX,FAUX
Las Mestas,40.4255649,-6.1457396,Espagne,VRAI,FAUX,FAUX
La Solana,38.94212,-3.24067,Espagne,VRAI,FAUX,FAUX
Las Pajanosas,37.56667,-6.1,Espagne,VRAI,FAUX,FAUX
Las Pedroneras,39.4480026,-2.6760251,Espagne,VRAI,FAUX,FAUX
Las Peralosas,39.1584208,-4.0650739,Espagne,VRAI,FAUX,FAUX
Las Salas,42.935404,-5.10380129999999,Espagne,VRAI,FAUX,FAUX
Las Torres,37.32992,-3.69877,Espagne,VRAI,FAUX,FAUX
Lastres,43.51401,-5.26983,Espagne,VRAI,FAUX,FAUX
Las Ventas Con Pena Aguilera,39.6111418,-4.230006,Espagne,VRAI,FAUX,FAUX
Las Ventas de Retamosa,40.1558744,-4.1155911,Espagne,VRAI,FAUX,FAUX
Las Zomas,39.9850676,-2.0270129,Espagne,VRAI,FAUX,FAUX
La Vid,41.631577,-3.491616,Espagne,VRAI,FAUX,FAUX
Laxe,43.2212167,-9.0063506,Espagne,VRAI,FAUX,FAUX
Layos,39.77585,-4.06315,Espagne,VRAI,FAUX,FAUX
La Zarza,38.8185613,-6.2176867,Espagne,VRAI,FAUX,FAUX
Lecera,41.202831,-0.7082039,Espagne,VRAI,FAUX,FAUX
Ledana,39.3548629,-1.7158445,Espagne,VRAI,FAUX,FAUX
Ledanca,40.868834,-2.8433743,Espagne,VRAI,FAUX,FAUX
Leiro,42.3714241,-8.1240325,Espagne,VRAI,FAUX,FAUX
Leitza,43.08333,-1.91667,Espagne,VRAI,FAUX,FAUX
Lekunberri,43.0050457,-1.8964922,Espagne,VRAI,FAUX,FAUX
Lemoa,43.208637,-2.77511370000002,Espagne,VRAI,FAUX,FAUX
Lentegi,36.835938,-3.674351,Espagne,VRAI,FAUX,FAUX
Lerin,42.4837725,-1.9722513,Espagne,VRAI,FAUX,FAUX
Lesaka,43.2473876,-1.70219369999995,Espagne,VRAI,FAUX,FAUX
Les Cabanyes,41.36969,1.69129,Espagne,VRAI,FAUX,FAUX
Les Gunyoles,41.3538,1.78186,Espagne,VRAI,FAUX,FAUX
Les Llosses,42.1504834,2.1158758,Espagne,VRAI,FAUX,FAUX
Les Piles,41.5050677,1.3422471,Espagne,VRAI,FAUX,FAUX
Letux,41.2548506,-0.80262330000005,Espagne,VRAI,FAUX,FAUX
Libros,40.162074,-1.2340667,Espagne,VRAI,FAUX,FAUX
Liedena,42.613026,-1.264445,Espagne,VRAI,FAUX,FAUX
Liesa,42.13625,-0.22061,Espagne,VRAI,FAUX,FAUX
Lietor,38.5416545,-1.9532994,Espagne,VRAI,FAUX,FAUX
Liguerre De Cinca,42.28635,0.21457,Espagne,VRAI,FAUX,FAUX
Lillo,39.7219454,-3.3069278,Espagne,VRAI,FAUX,FAUX
Linares (Lugo),42.69822,-7.07415,Espagne,VRAI,FAUX,FAUX
Linares de la Sierra,37.8794719,-6.6213949,Espagne,VRAI,FAUX,FAUX
Linares de Riofrio,40.5784272,-5.9185666,Espagne,VRAI,FAUX,FAUX
Linas de Broto,42.6191226,-0.1691052,Espagne,VRAI,FAUX,FAUX
Litera,42.1318956,0.6389918,Espagne,VRAI,FAUX,FAUX
Llanaves,43.0541504,-4.80007150000006,Espagne,VRAI,FAUX,FAUX
Llanos del Caudillo,39.1180186,-3.3527459,Espagne,VRAI,FAUX,FAUX
Llardecans,41.3742112,0.5500109,Espagne,VRAI,FAUX,FAUX
Llavorsi,42.49515,1.21101,Espagne,VRAI,FAUX,FAUX
Llera,38.4480946,-6.0573444,Espagne,VRAI,FAUX,FAUX
Llesp,42.4570083,0.7590806,Espagne,VRAI,FAUX,FAUX
Logrosan,39.3370253,-5.4869394,Espagne,VRAI,FAUX,FAUX
Lo Pagan,37.8269527,-0.7767543,Espagne,VRAI,FAUX,FAUX
Losadilla,42.2638946,-6.6240661,Espagne,VRAI,FAUX,FAUX
Los Alcazares,37.74425,-0.85041,Espagne,VRAI,FAUX,FAUX
Los Anguijes,38.8377267,-1.9628931,Espagne,VRAI,FAUX,FAUX
Los Arcos,42.5684868,-2.1916542,Espagne,VRAI,FAUX,FAUX
Losar de la Vera,40.1218974,-5.6072679,Espagne,VRAI,FAUX,FAUX
Los Badalejos,36.3713788,-5.87429750000001,Espagne,VRAI,FAUX,FAUX
Los Bayos,42.89443,-6.20811,Espagne,VRAI,FAUX,FAUX
Los Belones,37.6241301,-0.7782418,Espagne,VRAI,FAUX,FAUX
Los Canos de Meca,36.18583,-6.00763,Espagne,VRAI,FAUX,FAUX
Los Carriones,37.6875719,-2.6671766,Espagne,VRAI,FAUX,FAUX
Los Corrales,37.09918,-4.98429,Espagne,VRAI,FAUX,FAUX
Los Cortijos,39.312608,-4.035921,Espagne,VRAI,FAUX,FAUX
Loscos,41.08108,-1.04433,Espagne,VRAI,FAUX,FAUX
Los Guadalperales,39.0840628,-5.6266712,Espagne,VRAI,FAUX,FAUX
Los Hinojosos,39.6033606,-2.8265503,Espagne,VRAI,FAUX,FAUX
Los Isidros,39.4206143,-1.2944401,Espagne,VRAI,FAUX,FAUX
Los Lobos,37.308056,-1.764444,Espagne,VRAI,FAUX,FAUX
Los Montesinos,38.0277269,-0.744964,Espagne,VRAI,FAUX,FAUX
